"baseline","variable","year","records","missing_before","missing_after","missing_after_pct"
"eligible_MAP","measles_pct",2012,339345,0,0,0
"eligible_MAP","measles_pct",2015,277446,0,0,0
"eligible_MAP","measles_pct",2016,238297,0,0,0
"eligible_MAP","facility_delivery_pct",2013,283283,226,226,0.0797788783654508
"eligible_MAP","facility_delivery_pct",2014,297033,0,0,0
"eligible_MAP","facility_delivery_pct",2012,339345,1507,1507,0.444090822024783
"eligible_MAP","facility_delivery_pct",2015,277446,0,0,0
"eligible_MAP","facility_delivery_pct",2016,238297,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2013,283283,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2014,297033,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2012,339345,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2015,277446,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2016,238297,0,0,0
"eligible_MAP","short_birth_interval_pct",2013,283283,226,226,0.0797788783654508
"eligible_MAP","short_birth_interval_pct",2014,297033,0,0,0
"eligible_MAP","short_birth_interval_pct",2012,339345,1507,1507,0.444090822024783
"eligible_MAP","short_birth_interval_pct",2015,277446,0,0,0
"eligible_MAP","short_birth_interval_pct",2016,238297,0,0,0
"eligible_MAP","improved_water_pct",2013,283283,226,226,0.0797788783654508
"eligible_MAP","improved_water_pct",2014,297033,0,0,0
"eligible_MAP","improved_water_pct",2012,339345,1507,1507,0.444090822024783
"eligible_MAP","improved_water_pct",2015,277446,0,0,0
"eligible_MAP","improved_water_pct",2016,238297,0,0,0
"eligible_MAP","improved_sanitation_pct",2013,283283,226,226,0.0797788783654508
"eligible_MAP","improved_sanitation_pct",2014,297033,0,0,0
"eligible_MAP","improved_sanitation_pct",2012,339345,1507,1507,0.444090822024783
"eligible_MAP","improved_sanitation_pct",2015,277446,0,0,0
"eligible_MAP","improved_sanitation_pct",2016,238297,0,0,0
"eligible_MAP","electricity_pct",2013,283283,226,226,0.0797788783654508
"eligible_MAP","electricity_pct",2014,297033,0,0,0
"eligible_MAP","electricity_pct",2012,339345,1507,1507,0.444090822024783
"eligible_MAP","electricity_pct",2015,277446,0,0,0
"eligible_MAP","electricity_pct",2016,238297,0,0,0
"eligible_MAP","log_hiv_incidence",2013,283283,521,521,0.183915024904424
"eligible_MAP","log_hiv_incidence",2014,297033,642,642,0.21613760087263
"eligible_MAP","log_hiv_incidence",2012,339345,6370,6370,1.87714567770263
"eligible_MAP","log_hiv_incidence",2015,277446,7609,7609,2.74251566070515
"eligible_MAP","log_hiv_incidence",2016,238297,7583,7583,3.18216343470543
"eligible_MAP","log_gdp_pc",2013,283283,0,0,0
"eligible_MAP","log_gdp_pc",2014,297033,0,0,0
"eligible_MAP","log_gdp_pc",2012,339345,0,0,0
"eligible_MAP","log_gdp_pc",2015,277446,0,0,0
"eligible_MAP","log_gdp_pc",2016,238297,0,0,0
"eligible_MAP","log_health_expenditure_pc",2013,283283,0,0,0
"eligible_MAP","log_health_expenditure_pc",2014,297033,0,0,0
"eligible_MAP","log_health_expenditure_pc",2012,339345,0,0,0
"eligible_MAP","log_health_expenditure_pc",2015,277446,0,0,0
"eligible_MAP","log_health_expenditure_pc",2016,238297,0,0,0
"eligible_MAP","political_stability",2013,283283,0,0,0
"eligible_MAP","political_stability",2014,297033,0,0,0
"eligible_MAP","political_stability",2012,339345,0,0,0
"eligible_MAP","political_stability",2015,277446,0,0,0
"eligible_MAP","political_stability",2016,238297,0,0,0
"eligible_MAP","hib3_pct",2013,283283,0,0,0
"eligible_MAP","hib3_pct",2014,297033,0,0,0
"eligible_MAP","hib3_pct",2012,339345,0,0,0
"eligible_MAP","hib3_pct",2015,277446,0,0,0
"eligible_MAP","hib3_pct",2016,238297,0,0,0
"eligible_MAP","pcv3_pct",2013,283283,113112,53272,18.8052230455057
"eligible_MAP","pcv3_pct",2014,297033,64963,0,0
"eligible_MAP","pcv3_pct",2012,339345,177282,0,0
"eligible_MAP","pcv3_pct",2015,277446,15065,0,0
"eligible_MAP","pcv3_pct",2016,238297,16105,0,0
"eligible_MAP","rotavirus_pct",2013,283283,225228,26111,9.21728448230215
"eligible_MAP","rotavirus_pct",2014,297033,144528,44525,14.9899169452552
"eligible_MAP","rotavirus_pct",2012,339345,293734,0,0
"eligible_MAP","rotavirus_pct",2015,277446,99662,0,0
"eligible_MAP","rotavirus_pct",2016,238297,82998,0,0
"eligible_MAP","any_vaccine",2013,283283,225228,70415,24.8567686730231
"eligible_MAP","any_vaccine",2014,297033,144528,44525,14.9899169452552
"eligible_MAP","any_vaccine",2012,339345,293734,0,0
"eligible_MAP","any_vaccine",2015,277446,99662,0,0
"eligible_MAP","any_vaccine",2016,238297,82998,0,0
"eligible_MAP","any_required",2013,283283,225228,71162,25.120462576293
"eligible_MAP","any_required",2014,297033,144528,45167,15.2060545461279
"eligible_MAP","any_required",2012,339345,293734,7877,2.32123649972742
"eligible_MAP","any_required",2015,277446,99662,7609,2.74251566070515
"eligible_MAP","any_required",2016,238297,90581,7583,3.18216343470543
"previous_primary","male_pct",2023,75416,0,0,0
"previous_primary","male_pct",2021,222501,0,0,0
"previous_primary","male_pct",2022,163774,0,0,0
"previous_primary","male_pct",2020,274490,0,0,0
"previous_primary","male_pct",2019,273022,0,0,0
"previous_primary","male_pct",2018,214386,0,0,0
"previous_primary","multiple_birth_pct",2023,75416,0,0,0
"previous_primary","multiple_birth_pct",2021,222501,0,0,0
"previous_primary","multiple_birth_pct",2022,163774,0,0,0
"previous_primary","multiple_birth_pct",2020,274490,0,0,0
"previous_primary","multiple_birth_pct",2019,273022,0,0,0
"previous_primary","multiple_birth_pct",2018,214386,0,0,0
"previous_primary","mean_birth_order",2023,75416,0,0,0
"previous_primary","mean_birth_order",2021,222501,0,0,0
"previous_primary","mean_birth_order",2022,163774,0,0,0
"previous_primary","mean_birth_order",2020,274490,0,0,0
"previous_primary","mean_birth_order",2019,273022,0,0,0
"previous_primary","mean_birth_order",2018,214386,0,0,0
"previous_primary","mean_maternal_age_birth",2023,75416,0,0,0
"previous_primary","mean_maternal_age_birth",2021,222501,0,0,0
"previous_primary","mean_maternal_age_birth",2022,163774,0,0,0
"previous_primary","mean_maternal_age_birth",2020,274490,0,0,0
"previous_primary","mean_maternal_age_birth",2019,273022,0,0,0
"previous_primary","mean_maternal_age_birth",2018,214386,0,0,0
"previous_primary","mean_maternal_education_years",2023,75416,0,0,0
"previous_primary","mean_maternal_education_years",2021,222501,0,0,0
"previous_primary","mean_maternal_education_years",2022,163774,0,0,0
"previous_primary","mean_maternal_education_years",2020,274490,0,0,0
"previous_primary","mean_maternal_education_years",2019,273022,0,0,0
"previous_primary","mean_maternal_education_years",2018,214386,0,0,0
"previous_primary","mean_wealth_quintile",2023,75416,0,0,0
"previous_primary","mean_wealth_quintile",2021,222501,0,0,0
"previous_primary","mean_wealth_quintile",2022,163774,0,0,0
"previous_primary","mean_wealth_quintile",2020,274490,0,0,0
"previous_primary","mean_wealth_quintile",2019,273022,0,0,0
"previous_primary","mean_wealth_quintile",2018,214386,0,0,0
"previous_primary","urban_pct",2023,75416,0,0,0
"previous_primary","urban_pct",2021,222501,0,0,0
"previous_primary","urban_pct",2022,163774,0,0,0
"previous_primary","urban_pct",2020,274490,0,0,0
"previous_primary","urban_pct",2019,273022,0,0,0
"previous_primary","urban_pct",2018,214386,0,0,0
"previous_primary","dtp3_pct",2023,75416,0,0,0
"previous_primary","dtp3_pct",2021,222501,0,0,0
"previous_primary","dtp3_pct",2022,163774,0,0,0
"previous_primary","dtp3_pct",2020,274490,0,0,0
"previous_primary","dtp3_pct",2019,273022,0,0,0
"previous_primary","dtp3_pct",2018,214386,0,0,0
"previous_primary","measles_pct",2023,75416,0,0,0
"previous_primary","measles_pct",2021,222501,0,0,0
"previous_primary","measles_pct",2022,163774,0,0,0
"previous_primary","measles_pct",2020,274490,0,0,0
"previous_primary","measles_pct",2019,273022,0,0,0
"previous_primary","measles_pct",2018,214386,0,0,0
"previous_primary","facility_delivery_pct",2023,75416,135,135,0.179007107245147
"previous_primary","facility_delivery_pct",2021,222501,259,259,0.116403971218107
"previous_primary","facility_delivery_pct",2022,163774,290,290,0.17707328391564
"previous_primary","facility_delivery_pct",2020,274490,253,253,0.0921709351888958
"previous_primary","facility_delivery_pct",2019,273022,234,234,0.0857073788925435
"previous_primary","facility_delivery_pct",2018,214386,0,0,0
"previous_primary","exclusive_breastfeeding_pct",2023,75416,0,0,0
"previous_primary","exclusive_breastfeeding_pct",2021,222501,9701,9701,4.35998040458245
"previous_primary","exclusive_breastfeeding_pct",2022,163774,665,665,0.406047357944484
"previous_primary","exclusive_breastfeeding_pct",2020,274490,15249,15249,5.55539363911254
"previous_primary","exclusive_breastfeeding_pct",2019,273022,15284,15284,5.59808367091297
"previous_primary","exclusive_breastfeeding_pct",2018,214386,15153,15153,7.06809213288181
"previous_primary","short_birth_interval_pct",2023,75416,135,135,0.179007107245147
"previous_primary","short_birth_interval_pct",2021,222501,259,259,0.116403971218107
"previous_primary","short_birth_interval_pct",2022,163774,290,290,0.17707328391564
"previous_primary","short_birth_interval_pct",2020,274490,253,253,0.0921709351888958
"previous_primary","short_birth_interval_pct",2019,273022,234,234,0.0857073788925435
"previous_primary","short_birth_interval_pct",2018,214386,0,0,0
"previous_primary","improved_water_pct",2023,75416,135,135,0.179007107245147
"previous_primary","improved_water_pct",2021,222501,259,259,0.116403971218107
"previous_primary","improved_water_pct",2022,163774,290,290,0.17707328391564
"previous_primary","improved_water_pct",2020,274490,253,253,0.0921709351888958
"previous_primary","improved_water_pct",2019,273022,234,234,0.0857073788925435
"previous_primary","improved_water_pct",2018,214386,0,0,0
"previous_primary","improved_sanitation_pct",2023,75416,135,135,0.179007107245147
"previous_primary","improved_sanitation_pct",2021,222501,259,259,0.116403971218107
"previous_primary","improved_sanitation_pct",2022,163774,290,290,0.17707328391564
"previous_primary","improved_sanitation_pct",2020,274490,253,253,0.0921709351888958
"previous_primary","improved_sanitation_pct",2019,273022,234,234,0.0857073788925435
"previous_primary","improved_sanitation_pct",2018,214386,0,0,0
"previous_primary","electricity_pct",2023,75416,135,135,0.179007107245147
"previous_primary","electricity_pct",2021,222501,259,259,0.116403971218107
"previous_primary","electricity_pct",2022,163774,290,290,0.17707328391564
"previous_primary","electricity_pct",2020,274490,253,253,0.0921709351888958
"previous_primary","electricity_pct",2019,273022,234,234,0.0857073788925435
"previous_primary","electricity_pct",2018,214386,0,0,0
"previous_primary","log_hiv_incidence",2023,75416,0,0,0
"previous_primary","log_hiv_incidence",2021,222501,0,0,0
"previous_primary","log_hiv_incidence",2022,163774,0,0,0
"previous_primary","log_hiv_incidence",2020,274490,0,0,0
"previous_primary","log_hiv_incidence",2019,273022,0,0,0
"previous_primary","log_hiv_incidence",2018,214386,0,0,0
"previous_primary","log_gdp_pc",2023,75416,0,0,0
"previous_primary","log_gdp_pc",2021,222501,0,0,0
"previous_primary","log_gdp_pc",2022,163774,0,0,0
"previous_primary","log_gdp_pc",2020,274490,0,0,0
"previous_primary","log_gdp_pc",2019,273022,0,0,0
"previous_primary","log_gdp_pc",2018,214386,0,0,0
"previous_primary","log_health_expenditure_pc",2023,75416,0,0,0
"previous_primary","log_health_expenditure_pc",2021,222501,0,0,0
"previous_primary","log_health_expenditure_pc",2022,163774,0,0,0
"previous_primary","log_health_expenditure_pc",2020,274490,0,0,0
"previous_primary","log_health_expenditure_pc",2019,273022,0,0,0
"previous_primary","log_health_expenditure_pc",2018,214386,0,0,0
"previous_primary","political_stability",2023,75416,0,0,0
"previous_primary","political_stability",2021,222501,0,0,0
"previous_primary","political_stability",2022,163774,0,0,0
"previous_primary","political_stability",2020,274490,0,0,0
"previous_primary","political_stability",2019,273022,0,0,0
"previous_primary","political_stability",2018,214386,0,0,0
"previous_primary","hib3_pct",2023,75416,0,0,0
"previous_primary","hib3_pct",2021,222501,0,0,0
"previous_primary","hib3_pct",2022,163774,0,0,0
"previous_primary","hib3_pct",2020,274490,0,0,0
"previous_primary","hib3_pct",2019,273022,0,0,0
"previous_primary","hib3_pct",2018,214386,0,0,0
"previous_primary","pcv3_pct",2023,75416,0,0,0
"previous_primary","pcv3_pct",2021,222501,628,0,0
"previous_primary","pcv3_pct",2022,163774,0,0,0
"previous_primary","pcv3_pct",2020,274490,3471,0,0
"previous_primary","pcv3_pct",2019,273022,6064,0,0
"previous_primary","pcv3_pct",2018,214386,9147,0,0
"previous_primary","rotavirus_pct",2023,75416,0,0,0
"previous_primary","rotavirus_pct",2021,222501,36954,0,0
"previous_primary","rotavirus_pct",2022,163774,0,0,0
"previous_primary","rotavirus_pct",2020,274490,41486,0,0
"previous_primary","rotavirus_pct",2019,273022,41336,0,0
"previous_primary","rotavirus_pct",2018,214386,22071,0,0
"previous_primary","any_vaccine",2023,75416,0,0,0
"previous_primary","any_vaccine",2021,222501,36954,0,0
"previous_primary","any_vaccine",2022,163774,0,0,0
"previous_primary","any_vaccine",2020,274490,41486,0,0
"previous_primary","any_vaccine",2019,273022,41336,0,0
"previous_primary","any_vaccine",2018,214386,22071,0,0
"previous_primary","any_required",2023,75416,135,135,0.179007107245147
"previous_primary","any_required",2021,222501,46914,9960,4.47638437580056
"previous_primary","any_required",2022,163774,955,955,0.583120641860124
"previous_primary","any_required",2020,274490,56988,15502,5.64756457430143
"previous_primary","any_required",2019,273022,56854,15518,5.68379104980551
"previous_primary","any_required",2018,214386,37224,15153,7.06809213288181
"eligible_MAP","male_pct",2023,75418,0,0,0
"eligible_MAP","male_pct",2021,222502,0,0,0
"eligible_MAP","male_pct",2022,163775,0,0,0
"eligible_MAP","male_pct",2020,274496,0,0,0
"eligible_MAP","male_pct",2019,275487,0,0,0
"eligible_MAP","male_pct",2018,221574,0,0,0
"eligible_MAP","multiple_birth_pct",2023,75418,0,0,0
"eligible_MAP","multiple_birth_pct",2021,222502,0,0,0
"eligible_MAP","multiple_birth_pct",2022,163775,0,0,0
"eligible_MAP","multiple_birth_pct",2020,274496,0,0,0
"eligible_MAP","multiple_birth_pct",2019,275487,0,0,0
"eligible_MAP","multiple_birth_pct",2018,221574,0,0,0
"eligible_MAP","mean_birth_order",2023,75418,0,0,0
"eligible_MAP","mean_birth_order",2021,222502,0,0,0
"eligible_MAP","mean_birth_order",2022,163775,0,0,0
"eligible_MAP","mean_birth_order",2020,274496,0,0,0
"eligible_MAP","mean_birth_order",2019,275487,0,0,0
"eligible_MAP","mean_birth_order",2018,221574,0,0,0
"eligible_MAP","mean_maternal_age_birth",2023,75418,0,0,0
"eligible_MAP","mean_maternal_age_birth",2021,222502,0,0,0
"eligible_MAP","mean_maternal_age_birth",2022,163775,0,0,0
"eligible_MAP","mean_maternal_age_birth",2020,274496,0,0,0
"eligible_MAP","mean_maternal_age_birth",2019,275487,0,0,0
"eligible_MAP","mean_maternal_age_birth",2018,221574,0,0,0
"eligible_MAP","mean_maternal_education_years",2023,75418,0,0,0
"eligible_MAP","mean_maternal_education_years",2021,222502,0,0,0
"eligible_MAP","mean_maternal_education_years",2022,163775,0,0,0
"eligible_MAP","mean_maternal_education_years",2020,274496,0,0,0
"eligible_MAP","mean_maternal_education_years",2019,275487,0,0,0
"eligible_MAP","mean_maternal_education_years",2018,221574,0,0,0
"eligible_MAP","mean_wealth_quintile",2023,75418,0,0,0
"eligible_MAP","mean_wealth_quintile",2021,222502,0,0,0
"eligible_MAP","mean_wealth_quintile",2022,163775,0,0,0
"eligible_MAP","mean_wealth_quintile",2020,274496,0,0,0
"eligible_MAP","mean_wealth_quintile",2019,275487,0,0,0
"eligible_MAP","mean_wealth_quintile",2018,221574,0,0,0
"eligible_MAP","urban_pct",2023,75418,0,0,0
"eligible_MAP","urban_pct",2021,222502,0,0,0
"eligible_MAP","urban_pct",2022,163775,0,0,0
"eligible_MAP","urban_pct",2020,274496,0,0,0
"eligible_MAP","urban_pct",2019,275487,0,0,0
"eligible_MAP","urban_pct",2018,221574,0,0,0
"eligible_MAP","dtp3_pct",2023,75418,0,0,0
"eligible_MAP","dtp3_pct",2021,222502,0,0,0
"eligible_MAP","dtp3_pct",2022,163775,0,0,0
"eligible_MAP","dtp3_pct",2020,274496,0,0,0
"eligible_MAP","dtp3_pct",2019,275487,0,0,0
"eligible_MAP","dtp3_pct",2018,221574,0,0,0
"eligible_MAP","measles_pct",2023,75418,0,0,0
"eligible_MAP","measles_pct",2021,222502,0,0,0
"eligible_MAP","measles_pct",2022,163775,0,0,0
"eligible_MAP","measles_pct",2020,274496,0,0,0
"eligible_MAP","measles_pct",2019,275487,0,0,0
"eligible_MAP","measles_pct",2018,221574,0,0,0
"eligible_MAP","facility_delivery_pct",2023,75418,135,135,0.179002360179268
"eligible_MAP","facility_delivery_pct",2021,222502,259,259,0.116403448058894
"eligible_MAP","facility_delivery_pct",2022,163775,290,290,0.177072202717142
"eligible_MAP","facility_delivery_pct",2020,274496,253,253,0.0921689204942877
"eligible_MAP","facility_delivery_pct",2019,275487,234,234,0.0849404872099228
"eligible_MAP","facility_delivery_pct",2018,221574,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2023,75418,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2021,222502,9701,9701,4.35996080934104
"eligible_MAP","exclusive_breastfeeding_pct",2022,163775,665,665,0.406044878644482
"eligible_MAP","exclusive_breastfeeding_pct",2020,274496,15249,15249,5.55527220797389
"eligible_MAP","exclusive_breastfeeding_pct",2019,275487,15284,15284,5.54799319024128
"eligible_MAP","exclusive_breastfeeding_pct",2018,221574,15153,15153,6.83879877602968
"eligible_MAP","short_birth_interval_pct",2023,75418,135,135,0.179002360179268
"eligible_MAP","short_birth_interval_pct",2021,222502,259,259,0.116403448058894
"eligible_MAP","short_birth_interval_pct",2022,163775,290,290,0.177072202717142
"eligible_MAP","short_birth_interval_pct",2020,274496,253,253,0.0921689204942877
"eligible_MAP","short_birth_interval_pct",2019,275487,234,234,0.0849404872099228
"eligible_MAP","short_birth_interval_pct",2018,221574,0,0,0
"eligible_MAP","improved_water_pct",2023,75418,135,135,0.179002360179268
"eligible_MAP","improved_water_pct",2021,222502,259,259,0.116403448058894
"eligible_MAP","improved_water_pct",2022,163775,290,290,0.177072202717142
"eligible_MAP","improved_water_pct",2020,274496,253,253,0.0921689204942877
"eligible_MAP","improved_water_pct",2019,275487,234,234,0.0849404872099228
"eligible_MAP","improved_water_pct",2018,221574,0,0,0
"eligible_MAP","improved_sanitation_pct",2023,75418,135,135,0.179002360179268
"eligible_MAP","improved_sanitation_pct",2021,222502,259,259,0.116403448058894
"eligible_MAP","improved_sanitation_pct",2022,163775,290,290,0.177072202717142
"eligible_MAP","improved_sanitation_pct",2020,274496,253,253,0.0921689204942877
"eligible_MAP","improved_sanitation_pct",2019,275487,234,234,0.0849404872099228
"eligible_MAP","improved_sanitation_pct",2018,221574,0,0,0
"eligible_MAP","electricity_pct",2023,75418,135,135,0.179002360179268
"eligible_MAP","electricity_pct",2021,222502,259,259,0.116403448058894
"eligible_MAP","electricity_pct",2022,163775,290,290,0.177072202717142
"eligible_MAP","electricity_pct",2020,274496,253,253,0.0921689204942877
"eligible_MAP","electricity_pct",2019,275487,234,234,0.0849404872099228
"eligible_MAP","electricity_pct",2018,221574,0,0,0
"eligible_MAP","log_hiv_incidence",2023,75418,0,0,0
"eligible_MAP","log_hiv_incidence",2021,222502,0,0,0
"eligible_MAP","log_hiv_incidence",2022,163775,0,0,0
"eligible_MAP","log_hiv_incidence",2020,274496,3,3,0.00109291210072278
"eligible_MAP","log_hiv_incidence",2019,275487,2462,2462,0.893690083379615
"eligible_MAP","log_hiv_incidence",2018,221574,7168,7168,3.23503660176736
"eligible_MAP","log_gdp_pc",2023,75418,0,0,0
"eligible_MAP","log_gdp_pc",2021,222502,0,0,0
"eligible_MAP","log_gdp_pc",2022,163775,0,0,0
"eligible_MAP","log_gdp_pc",2020,274496,0,0,0
"eligible_MAP","log_gdp_pc",2019,275487,0,0,0
"eligible_MAP","log_gdp_pc",2018,221574,0,0,0
"eligible_MAP","log_health_expenditure_pc",2023,75418,0,0,0
"eligible_MAP","log_health_expenditure_pc",2021,222502,0,0,0
"eligible_MAP","log_health_expenditure_pc",2022,163775,0,0,0
"eligible_MAP","log_health_expenditure_pc",2020,274496,0,0,0
"eligible_MAP","log_health_expenditure_pc",2019,275487,0,0,0
"eligible_MAP","log_health_expenditure_pc",2018,221574,0,0,0
"eligible_MAP","political_stability",2023,75418,0,0,0
"eligible_MAP","political_stability",2021,222502,0,0,0
"eligible_MAP","political_stability",2022,163775,0,0,0
"eligible_MAP","political_stability",2020,274496,0,0,0
"eligible_MAP","political_stability",2019,275487,0,0,0
"eligible_MAP","political_stability",2018,221574,0,0,0
"eligible_MAP","hib3_pct",2023,75418,0,0,0
"eligible_MAP","hib3_pct",2021,222502,0,0,0
"eligible_MAP","hib3_pct",2022,163775,0,0,0
"eligible_MAP","hib3_pct",2020,274496,0,0,0
"eligible_MAP","hib3_pct",2019,275487,0,0,0
"eligible_MAP","hib3_pct",2018,221574,0,0,0
"eligible_MAP","pcv3_pct",2023,75418,0,0,0
"eligible_MAP","pcv3_pct",2021,222502,628,0,0
"eligible_MAP","pcv3_pct",2022,163775,0,0,0
"eligible_MAP","pcv3_pct",2020,274496,3471,0,0
"eligible_MAP","pcv3_pct",2019,275487,6064,0,0
"eligible_MAP","pcv3_pct",2018,221574,9147,0,0
"eligible_MAP","rotavirus_pct",2023,75418,0,0,0
"eligible_MAP","rotavirus_pct",2021,222502,36954,0,0
"eligible_MAP","rotavirus_pct",2022,163775,0,0,0
"eligible_MAP","rotavirus_pct",2020,274496,41486,0,0
"eligible_MAP","rotavirus_pct",2019,275487,41336,0,0
"eligible_MAP","rotavirus_pct",2018,221574,22071,0,0
"eligible_MAP","any_vaccine",2023,75418,0,0,0
"eligible_MAP","any_vaccine",2021,222502,36954,0,0
"eligible_MAP","any_vaccine",2022,163775,0,0,0
"eligible_MAP","any_vaccine",2020,274496,41486,0,0
"eligible_MAP","any_vaccine",2019,275487,41336,0,0
"eligible_MAP","any_vaccine",2018,221574,22071,0,0
"eligible_MAP","any_required",2023,75418,135,135,0.179002360179268
"eligible_MAP","any_required",2021,222502,46914,9960,4.47636425739993
"eligible_MAP","any_required",2022,163775,955,955,0.583117081361624
"eligible_MAP","any_required",2020,274496,56991,15505,5.6485340405689
"eligible_MAP","any_required",2019,275487,59316,17980,6.52662376083082
"eligible_MAP","any_required",2018,221574,44392,22321,10.073835377797
"previous_primary","male_pct",2005,211756,0,0,0
"previous_primary","multiple_birth_pct",2005,211756,0,0,0
"previous_primary","mean_birth_order",2005,211756,0,0,0
"previous_primary","mean_maternal_age_birth",2005,211756,0,0,0
"previous_primary","mean_maternal_education_years",2005,211756,0,0,0
"previous_primary","mean_wealth_quintile",2005,211756,0,0,0
"previous_primary","urban_pct",2005,211756,0,0,0
"previous_primary","dtp3_pct",2005,211756,0,0,0
"previous_primary","measles_pct",2005,211756,0,0,0
"previous_primary","facility_delivery_pct",2005,211756,27395,27395,12.9370596346739
"previous_primary","exclusive_breastfeeding_pct",2005,211756,69958,69958,33.0370804133059
"previous_primary","short_birth_interval_pct",2005,211756,3008,3008,1.42050284289465
"previous_primary","improved_water_pct",2005,211756,3008,3008,1.42050284289465
"previous_primary","improved_sanitation_pct",2005,211756,3008,3008,1.42050284289465
"previous_primary","electricity_pct",2005,211756,21541,21541,10.1725570940139
"previous_primary","log_hiv_incidence",2005,211756,0,0,0
"previous_primary","log_gdp_pc",2005,211756,0,0,0
"previous_primary","log_health_expenditure_pc",2005,211756,0,0,0
"previous_primary","political_stability",2005,211756,0,0,0
"previous_primary","hib3_pct",2005,211756,102896,0,0
"previous_primary","pcv3_pct",2005,211756,211756,0,0
"previous_primary","rotavirus_pct",2005,211756,211756,0,0
"previous_primary","any_vaccine",2005,211756,211756,0,0
"previous_primary","any_required",2005,211756,211756,90355,42.6693930750486
"eligible_MAP","male_pct",2005,229125,0,0,0
"eligible_MAP","multiple_birth_pct",2005,229125,0,0,0
"eligible_MAP","mean_birth_order",2005,229125,0,0,0
"eligible_MAP","mean_maternal_age_birth",2005,229125,0,0,0
"eligible_MAP","mean_maternal_education_years",2005,229125,0,0,0
"eligible_MAP","mean_wealth_quintile",2005,229125,0,0,0
"eligible_MAP","urban_pct",2005,229125,0,0,0
"eligible_MAP","dtp3_pct",2005,229125,0,0,0
"eligible_MAP","measles_pct",2005,229125,0,0,0
"eligible_MAP","facility_delivery_pct",2005,229125,32825,32825,14.3262411347518
"eligible_MAP","exclusive_breastfeeding_pct",2005,229125,75235,75235,32.83578832515
"eligible_MAP","short_birth_interval_pct",2005,229125,3250,3250,1.41843971631206
"eligible_MAP","improved_water_pct",2005,229125,3250,3250,1.41843971631206
"eligible_MAP","improved_sanitation_pct",2005,229125,3250,3250,1.41843971631206
"eligible_MAP","electricity_pct",2005,229125,21794,21794,9.51183851609384
"eligible_MAP","log_hiv_incidence",2005,229125,14694,14694,6.41309328968903
"eligible_MAP","log_gdp_pc",2005,229125,0,0,0
"eligible_MAP","log_health_expenditure_pc",2005,229125,2445,2445,1.0671031096563
"eligible_MAP","political_stability",2005,229125,0,0,0
"eligible_MAP","hib3_pct",2005,229125,120154,0,0
"eligible_MAP","pcv3_pct",2005,229125,229125,0,0
"eligible_MAP","rotavirus_pct",2005,229125,229125,0,0
"eligible_MAP","any_vaccine",2005,229125,229125,0,0
"eligible_MAP","any_required",2005,229125,229125,107661,46.9878887070376
"previous_primary","male_pct",2017,252178,0,0,0
"previous_primary","multiple_birth_pct",2017,252178,0,0,0
"previous_primary","mean_birth_order",2017,252178,0,0,0
"previous_primary","mean_maternal_age_birth",2017,252178,0,0,0
"previous_primary","mean_maternal_education_years",2017,252178,0,0,0
"previous_primary","mean_wealth_quintile",2017,252178,0,0,0
"previous_primary","urban_pct",2017,252178,0,0,0
"previous_primary","dtp3_pct",2017,252178,0,0,0
"previous_primary","measles_pct",2017,252178,0,0,0
"previous_primary","facility_delivery_pct",2017,252178,0,0,0
"previous_primary","exclusive_breastfeeding_pct",2017,252178,10987,10987,4.3568431821967
"previous_primary","short_birth_interval_pct",2017,252178,0,0,0
"previous_primary","improved_water_pct",2017,252178,0,0,0
"previous_primary","improved_sanitation_pct",2017,252178,0,0,0
"previous_primary","electricity_pct",2017,252178,0,0,0
"previous_primary","log_hiv_incidence",2017,252178,0,0,0
"previous_primary","log_gdp_pc",2017,252178,0,0,0
"previous_primary","log_health_expenditure_pc",2017,252178,0,0,0
"previous_primary","political_stability",2017,252178,0,0,0
"previous_primary","hib3_pct",2017,252178,0,0,0
"previous_primary","pcv3_pct",2017,252178,16710,0,0
"previous_primary","rotavirus_pct",2017,252178,64454,0,0
"previous_primary","any_vaccine",2017,252178,64454,0,0
"previous_primary","any_required",2017,252178,75441,10987,4.3568431821967
"eligible_MAP","male_pct",2017,259627,0,0,0
"eligible_MAP","multiple_birth_pct",2017,259627,0,0,0
"eligible_MAP","mean_birth_order",2017,259627,0,0,0
"eligible_MAP","mean_maternal_age_birth",2017,259627,0,0,0
"eligible_MAP","mean_maternal_education_years",2017,259627,0,0,0
"eligible_MAP","mean_wealth_quintile",2017,259627,0,0,0
"eligible_MAP","urban_pct",2017,259627,0,0,0
"eligible_MAP","dtp3_pct",2017,259627,0,0,0
"eligible_MAP","measles_pct",2017,259627,0,0,0
"eligible_MAP","facility_delivery_pct",2017,259627,0,0,0
"eligible_MAP","exclusive_breastfeeding_pct",2017,259627,10987,10987,4.23184029396018
"eligible_MAP","short_birth_interval_pct",2017,259627,0,0,0
"eligible_MAP","improved_water_pct",2017,259627,0,0,0
"eligible_MAP","improved_sanitation_pct",2017,259627,0,0,0
